State Suburbs by Family Composition (FMCF) and Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Counting: Families, Place of Usual Residence",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Family Composition (FMCF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Total Family Income (weekly) (FINF),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,Family type,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Stansbury,0,0,3,0,4,25,13,18,8,5,5,5,0,0,0,0,0,6,5,0,0,0,0,0,0,0,3,4,6,5,3,0,0,0,0,0,11,0,0,0,0,0,4,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,29,18,25,12,11,10,8,0,0,0,0,0,17,5
Stepney,0,0,0,0,0,9,11,6,4,3,6,8,4,11,5,3,3,11,3,0,0,0,0,0,3,5,0,0,5,6,15,12,13,10,8,4,10,0,0,0,0,0,0,6,0,3,0,0,10,0,4,0,0,0,0,4,3,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,16,9,7,8,22,26,20,24,15,11,7,25,6
Stirling (SA),0,0,3,0,0,29,35,32,20,12,34,32,22,46,13,14,12,22,11,0,0,0,0,0,0,3,5,10,18,33,48,84,68,39,18,30,67,0,0,0,6,0,3,9,9,3,9,5,13,5,11,0,0,0,0,12,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,3,44,47,40,39,35,80,85,117,114,52,32,42,101,11
Stirling North,0,0,3,0,0,20,26,21,9,19,34,29,16,12,0,0,0,25,7,0,0,0,0,0,0,8,3,17,19,38,39,24,16,11,4,5,68,0,0,0,7,4,9,17,11,7,4,3,4,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,4,9,37,45,31,36,41,76,68,40,28,11,4,5,103,7
Stockport,0,0,0,0,0,9,6,0,0,4,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,8,4,0,0,0,0,6,5,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,15,0,0,4,8,8,0,0,0,0,6,9,0
Stockwell,0,0,0,0,0,3,5,6,3,6,11,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,5,8,8,11,18,10,8,0,0,0,11,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,5,11,15,14,28,24,10,8,0,0,0,16,0
Stonyfell,0,0,5,0,0,5,10,8,4,11,13,14,12,18,9,8,3,10,3,0,0,0,0,0,0,0,3,3,9,18,15,36,22,13,16,11,34,3,0,0,0,3,0,0,3,3,0,5,4,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,5,13,14,7,25,35,33,55,40,22,24,14,44,6
Strathalbyn (SA),5,10,14,0,7,126,117,102,59,70,89,68,27,22,3,3,8,58,18,0,0,0,0,0,13,21,45,77,70,118,80,63,22,9,3,5,76,12,0,7,0,6,14,51,43,36,30,18,16,7,5,0,0,0,0,20,5,0,0,0,0,0,0,4,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,17,14,6,21,190,185,188,166,158,227,155,95,44,12,6,13,154,35
Streaky Bay,6,7,7,0,3,25,19,26,4,15,19,17,3,3,0,0,0,18,13,0,0,0,0,0,7,14,14,11,17,29,20,13,6,4,0,0,36,0,0,0,0,0,4,11,8,6,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,7,0,7,43,48,46,21,39,48,37,16,9,4,0,0,54,13
Sturt (SA),0,0,0,0,0,59,37,36,10,23,24,27,11,0,0,5,0,11,5,0,0,4,0,6,9,13,11,13,24,32,31,23,8,5,5,0,30,0,0,0,4,7,13,21,21,16,19,3,10,7,0,0,0,0,0,16,7,0,0,0,0,0,0,0,0,8,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,7,19,89,71,63,50,50,72,65,34,8,5,10,0,57,12
Summertown,0,0,0,0,0,6,12,5,3,10,11,9,6,0,3,0,0,5,0,0,0,0,0,0,0,0,3,7,9,15,18,23,10,8,7,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,8,10,19,26,27,29,10,11,7,4,22,0
Sunlands,0,0,6,0,0,25,16,8,6,12,4,5,6,0,0,0,0,5,5,0,0,0,0,0,4,0,5,10,11,9,3,0,0,0,0,0,10,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,32,24,13,16,23,13,8,6,0,0,0,0,21,5
Sunnyside (SA),0,0,7,0,3,8,11,6,5,8,3,4,5,0,0,0,0,0,0,8,0,0,0,0,7,0,11,6,6,9,4,4,0,0,0,0,10,4,0,0,0,0,0,10,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,3,25,15,20,16,14,12,8,9,0,0,0,0,10,4
Surrey Downs,0,0,0,5,0,52,48,43,30,32,71,57,21,11,0,0,0,8,7,0,0,0,0,0,6,20,22,50,39,91,63,38,23,12,8,0,39,7,0,0,0,0,11,22,26,10,26,12,20,9,5,0,0,0,0,18,4,0,0,0,0,0,6,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,11,86,94,75,106,83,182,134,64,34,12,8,0,65,18
Suttontown,0,0,4,0,0,4,7,4,7,7,8,9,3,0,0,0,0,10,3,0,0,0,0,0,0,0,3,7,8,9,18,13,13,0,0,0,3,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,7,7,11,14,15,17,27,16,13,0,0,0,17,3
Swanport,0,0,0,0,0,3,0,4,7,4,5,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,8,0,3,6,9,8,4,6,0,0,0,0,0,0,0,0,0,4,6,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,12,7,12,11,12,8,4,6,0,0,0,3
Tailem Bend,0,0,5,0,0,50,48,26,26,12,16,8,0,4,0,0,3,20,9,0,0,0,6,0,10,16,11,18,24,33,10,6,3,3,0,0,24,3,0,0,4,6,6,18,16,9,5,9,6,0,0,0,0,0,0,8,3,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,12,6,78,84,51,53,45,55,18,6,7,3,0,3,52,15
Taldra,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,4,3,0,0,0,0,0,0,0
Tantanoola,0,0,0,0,0,6,5,6,9,5,12,6,0,4,0,0,0,5,4,0,0,0,0,0,6,3,7,11,7,9,7,3,0,4,0,0,11,0,0,0,0,0,0,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,14,13,27,12,21,18,3,4,4,0,0,16,4
Tanunda,7,5,5,0,0,91,76,78,57,44,74,63,38,40,6,5,3,34,12,0,0,6,5,0,7,8,26,43,51,105,90,61,41,16,14,7,61,0,0,0,0,3,9,24,25,13,18,6,17,3,3,0,0,0,0,12,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,11,8,9,122,109,117,118,101,196,161,102,81,22,19,10,115,16
Taperoo,0,0,4,0,4,72,50,22,20,16,26,14,11,6,0,0,0,21,0,0,0,0,0,4,6,15,21,30,32,52,30,18,13,8,4,0,25,3,0,0,7,14,42,56,44,27,25,16,15,4,0,0,0,0,0,19,18,0,0,0,0,5,3,5,3,3,3,0,3,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,14,55,137,114,73,78,67,93,51,29,19,8,4,0,65,27
Taplan,0,0,0,0,0,4,4,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,0,5,8,3,0,0,0,0,0,0,0
Tarlee,0,0,0,0,0,3,3,4,6,3,0,3,5,0,0,0,0,4,0,0,0,0,0,0,3,3,9,6,6,7,0,0,0,0,0,0,5,0,0,0,0,0,0,3,4,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,10,19,12,9,7,3,5,0,0,0,0,9,0
Tarpeena,0,0,0,0,0,15,10,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,4,6,4,6,3,0,0,0,0,0,5,0,0,0,0,0,0,4,3,3,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,20,12,15,10,6,3,0,0,0,0,0,12,0
Tatachilla,0,0,0,0,0,7,9,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,6,4,7,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,8,4,10,4,7,0,0,0,0,6,0
Taylorville,0,0,0,0,0,5,7,7,0,0,5,7,4,4,0,0,0,0,0,0,0,0,0,0,0,5,5,13,10,3,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,18,13,10,8,7,4,4,0,0,0,10,0
Tea Tree Gully,0,0,3,6,5,54,54,53,28,23,56,42,22,9,0,3,6,17,5,0,0,0,0,0,8,15,24,23,33,59,71,58,36,17,10,9,46,7,0,0,4,0,5,21,14,11,17,10,9,8,4,0,0,0,0,7,4,0,0,0,0,0,0,4,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,6,10,83,87,88,68,66,135,121,84,45,17,13,15,70,16
Tennyson (SA),0,0,0,7,0,10,13,15,14,10,15,19,22,5,7,5,12,13,8,0,0,0,0,0,5,4,0,3,11,9,12,10,24,14,12,9,19,0,0,0,0,0,0,0,0,0,11,6,8,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,15,17,15,28,27,32,31,32,29,21,17,21,35,8
Teringie,0,0,4,0,0,8,0,8,7,7,14,11,9,8,3,4,4,9,4,0,0,0,0,0,0,4,3,5,3,14,7,20,12,5,8,7,9,4,0,0,0,0,0,0,6,5,7,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,10,16,19,15,28,18,29,20,8,12,11,22,8
Terowie,0,0,0,0,6,6,9,5,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,9,5,6,0,0,4,0,0,0,0,0,7,0
Thebarton,0,0,3,0,4,17,10,9,3,8,11,16,12,7,3,4,0,7,4,0,0,0,0,0,0,3,5,8,0,27,18,12,6,0,0,4,12,0,0,0,5,0,4,10,6,6,5,6,6,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,5,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,8,27,23,25,22,14,44,38,24,13,3,4,4,22,4
Thevenard,0,0,0,0,0,4,7,4,0,5,12,11,5,5,0,0,0,9,7,0,0,0,0,0,0,0,3,3,8,7,10,9,3,0,0,0,14,0,0,0,0,0,0,4,5,0,4,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,12,7,7,16,24,21,14,8,0,0,0,23,7
Thompson Beach,0,0,0,0,0,14,8,3,3,5,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,4,4,7,0,5,4,0,0,0,0,3,4,0,0,0,0,4,4,4,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,18,12,7,7,12,8,5,4,0,0,0,0,9,4
Tickera,0,0,0,0,0,10,9,14,5,6,6,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,8,6,0,0,5,0,0,0,6,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,9,14,5,14,12,0,0,5,0,0,0,11,0
Tiddy Widdy Beach,0,0,0,0,0,10,5,12,0,6,4,3,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,5,12,0,6,4,8,0,0,0,0,0,8,0
Tintinara,0,0,0,0,0,8,4,7,3,6,9,4,0,0,0,0,0,4,0,0,0,0,0,0,0,3,4,7,5,3,5,0,0,0,0,0,0,5,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,11,11,10,11,12,9,0,0,0,0,0,4,5
Tooperang,0,0,0,0,0,4,9,7,3,6,5,0,6,0,0,0,0,4,5,0,0,0,0,0,0,5,7,7,4,10,9,0,4,0,0,0,3,4,0,0,0,0,6,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,14,18,10,10,15,9,6,4,0,0,0,7,9
Toorak Gardens,0,3,0,0,0,11,18,22,21,25,40,29,24,31,9,10,25,13,0,0,5,4,0,0,3,7,3,7,3,20,24,36,40,34,26,49,61,4,0,3,0,4,0,7,4,8,11,5,6,0,5,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,4,4,0,21,29,33,39,33,66,53,65,71,43,36,74,78,4
Torrens Park,0,0,0,0,0,10,23,28,19,16,25,42,19,28,15,0,13,23,3,0,0,3,0,0,0,5,10,7,14,19,28,53,34,16,29,26,47,0,0,10,0,0,5,8,9,10,12,3,14,8,11,0,0,0,0,10,0,0,0,0,0,0,0,0,4,4,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,0,5,18,37,52,42,38,63,78,83,62,31,29,39,80,3
Torrensville,0,7,10,0,0,78,31,35,26,20,29,42,16,23,10,5,4,23,8,0,0,0,7,0,11,28,20,35,43,67,61,30,33,13,11,4,39,4,0,5,4,9,0,26,17,22,23,18,22,6,6,0,0,0,0,10,3,0,0,5,0,6,4,5,3,9,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,16,6,119,81,80,93,81,125,112,52,56,23,16,8,72,15
Tranmere (SA),6,5,4,0,0,45,38,42,19,31,47,34,19,27,6,6,3,19,3,0,0,4,0,5,15,15,15,34,32,61,57,57,57,24,17,15,52,5,0,5,4,6,10,19,11,15,14,12,19,3,7,9,0,0,0,14,5,0,0,5,0,0,0,0,6,3,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,17,6,15,79,64,78,70,79,134,94,83,93,30,23,18,85,13
Trinity Gardens,0,0,0,0,0,17,10,4,4,11,20,15,4,8,5,4,3,9,0,0,0,0,0,0,4,8,7,4,6,16,23,21,12,11,9,6,19,0,0,4,0,0,0,10,6,7,8,3,7,0,4,0,0,0,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,31,31,18,16,20,43,38,29,20,16,13,9,33,0
Trott Park,0,5,4,0,8,30,20,31,26,23,53,46,9,4,7,0,0,8,5,0,0,0,0,3,8,14,25,34,50,93,77,33,16,5,8,4,53,4,0,0,5,6,4,23,17,21,17,14,14,4,0,6,0,0,0,12,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,6,15,66,51,77,77,87,165,127,42,26,12,8,4,73,9
Truro,0,0,0,0,0,19,9,4,10,7,12,7,0,5,0,0,0,7,0,0,0,0,0,0,3,6,8,6,8,16,11,9,0,0,3,0,10,0,0,0,0,0,0,6,5,0,5,5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,20,12,21,20,28,18,9,5,0,3,0,21,0
Tulka,0,0,0,0,0,0,0,3,0,5,0,6,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,9,0,0,0,0,5,0,0,0,3,0,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,3,12,5,0,6,3,5,0,0,0,6,0
Tumby Bay,0,4,12,0,5,62,33,36,20,24,25,20,10,6,3,0,0,19,5,0,0,0,0,0,5,12,11,17,18,36,16,12,8,4,0,0,21,4,0,0,0,3,7,10,8,0,3,4,5,4,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,3,12,77,53,47,40,46,66,40,22,14,7,0,0,46,9
Tungkillo,0,0,0,0,0,6,12,9,6,5,14,0,7,0,0,0,7,8,0,0,0,0,5,0,3,3,3,11,11,6,7,3,3,0,0,0,11,6,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,13,20,16,17,16,20,7,10,3,0,0,7,23,6
Tusmore,0,0,0,0,4,11,9,8,5,9,13,18,12,17,0,0,8,6,5,0,0,0,0,0,3,0,0,8,7,16,18,30,38,16,25,13,29,0,0,5,4,0,3,7,4,5,7,0,5,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,7,21,13,13,20,16,34,36,42,55,16,25,21,38,5
Two Wells,0,6,6,5,0,44,30,21,14,21,41,18,9,5,3,0,0,17,7,0,0,0,0,4,6,14,16,39,31,65,48,22,13,9,4,0,26,5,0,0,4,5,8,20,7,10,10,4,6,5,0,0,0,0,0,7,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,10,10,19,70,51,47,63,56,112,71,31,18,12,4,0,50,12
Uleybury,0,0,0,0,0,0,6,4,3,0,6,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,8,3,4,4,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,4,6,0,14,3,11,4,3,0,0,9,0
Underdale,0,0,8,7,0,40,16,31,16,12,23,30,7,13,5,5,3,18,3,0,6,0,0,0,8,11,15,19,23,49,35,23,18,5,4,5,37,8,0,0,4,6,9,11,18,10,6,7,7,4,5,0,0,0,0,7,0,0,0,0,0,0,5,0,0,5,8,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,13,9,64,45,56,46,50,79,73,35,31,10,9,8,62,11
Ungarra,0,0,0,0,0,7,5,4,4,0,8,0,0,0,0,0,0,0,0,8,0,0,0,0,0,4,6,7,3,0,0,3,5,0,0,3,8,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,10,12,10,11,3,8,0,3,5,0,0,3,8,0
Unley,0,6,4,0,9,43,23,30,27,28,46,39,35,57,11,21,15,27,0,0,0,3,0,0,6,10,15,20,14,46,34,69,55,33,20,30,53,0,0,0,4,6,5,9,13,15,12,7,17,3,11,5,0,0,0,12,0,0,0,7,0,0,0,3,0,8,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,18,6,14,58,49,60,67,53,109,82,115,117,44,41,45,92,0
Unley Park,0,7,0,0,5,8,0,10,10,6,14,14,26,18,8,5,12,13,4,0,0,0,0,0,0,3,3,3,6,11,9,29,28,15,21,32,25,5,0,0,0,0,3,0,0,5,0,4,0,8,6,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,8,8,3,18,13,16,25,31,61,46,23,26,44,44,9
Upper Hermitage,0,0,0,0,0,9,5,4,6,3,6,0,3,0,3,0,0,3,0,0,0,0,0,0,0,0,0,3,0,9,8,8,5,0,5,5,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,5,4,9,3,15,8,11,5,3,5,5,11,0
Upper Sturt,0,0,0,0,0,10,7,11,10,7,15,16,17,8,5,3,0,4,0,0,0,0,0,0,5,0,0,11,10,18,23,33,17,3,7,4,23,0,0,0,0,0,0,3,5,5,3,4,3,0,4,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,12,16,24,21,36,39,54,25,8,10,4,33,0
